respondent_id,age_group,region,city_tier,occupation,fashion_identity,price_sensitivity,brand_openness,online_purchase_confidence,sustainability_consciousness,purchase_frequency,preferred_shopping_channel,discovery_channel,conversion_trigger,discount_preference,owns_kurti,owns_salwar_suit,owns_palazzo,owns_indo_western,owns_night_suit,owns_bedding_set,owns_saree,owns_lehenga,fabric_preference,color_preference,monthly_income_band
ZF-0677,25-34,North_India,Tier_2,Self_Employed,Fusion_Lover,Quality_Over_Price,Loyal_But_Open,Neutral,Somewhat_Conscious,Every_2_3_Months,Brand_Website,Word_of_Mouth,Free_Return_Policy,Festival_Sale,1,1,0,1,0,0,0,1,Chanderi,Bold_Prints,20K_40K
ZF-0678,25-34,Central_India,Tier_3,Student,Trend_First,Price_Conscious,No_Brand_Preference,Neutral,Somewhat_Conscious,Monthly_Plus,Local_Retail,Online_Marketplace,COD_Available,Flat_Percent_Off,1,0,1,0,0,0,0,0,Rayon_Viscose,Bright_Vibrant,20K_40K
ZF-0679,55+,West_India,Tier_2,Salaried_Private,Deeply_Traditional,Balanced,Very_Loyal_One_Brand,Fairly_Confident,Not_Important,Every_6_Months,Brand_Website,TV_Print,Detailed_Size_Guide,Buy2_Get1_Bundle,1,0,1,0,0,1,1,0,Rayon_Viscose,Dark_Tones,70K_120K
ZF-0680,25-34,North_India,Tier_3,Retired,Trend_First,Extremely_Price_Sensitive,Multi_Brand_Shopper,Fairly_Confident,Somewhat_Conscious,Monthly_Plus,Online_Marketplace,Instagram_Reels,Friend_Wore_It,Loyalty_Cashback,1,1,0,1,0,0,1,0,Pure_Cotton,Neutrals,
ZF-0681,18-24,East_India,Rural,Homemaker,Comfort_First,Quality_Over_Price,Loyal_But_Open,Fairly_Confident,Not_Important,Monthly_Plus,Local_Retail,YouTube,Friend_Wore_It,Free_Shipping,0,0,0,1,0,0,1,1,Pure_Cotton,Bright_Vibrant,20K_40K
ZF-0682,35-44,North_India,Metro,Homemaker,Deeply_Traditional,Quality_Over_Price,Loyal_But_Open,Fairly_Confident,Somewhat_Conscious,Festival_Only,Mall_Store,Online_Marketplace,Free_Return_Policy,Flat_Percent_Off,1,1,1,0,0,0,1,1,Silk_Banarasi,Jewel_Tones,40K_70K
ZF-0683,35-44,North_India,Tier_2,Homemaker,Culturally_Rooted,Balanced,Loyal_But_Open,Neutral,Somewhat_Conscious,Every_6_Months,Local_Retail,WhatsApp_Family,Real_Customer_Photos,Festival_Sale,1,1,0,1,0,1,0,1,Pure_Cotton,Pastels,Below_20K
ZF-0684,35-44,North_India,Tier_3,Self_Employed,Culturally_Rooted,Quality_Over_Price,Multi_Brand_Shopper,Not_Very_Confident,Somewhat_Conscious,Every_6_Months,Mall_Store,Online_Marketplace,Customer_Reviews,Festival_Sale,1,1,1,0,0,1,1,0,Silk_Banarasi,Jewel_Tones,
ZF-0685,18-24,North_India,Rural,Self_Employed,Comfort_First,Quality_Over_Price,Very_Loyal_One_Brand,Very_Confident,Somewhat_Conscious,Monthly_Plus,Social_Commerce,Walk_In_Store,Detailed_Size_Guide,Loyalty_Cashback,1,1,0,0,1,1,1,0,Pure_Cotton,Neutrals,
ZF-0686,35-44,North_India,Metro,Homemaker,Culturally_Rooted,Quality_Over_Price,Multi_Brand_Shopper,Neutral,Somewhat_Conscious,Festival_Only,Local_Retail,Word_of_Mouth,Influencer_Rec,Personalised_Offer,1,1,1,1,1,1,1,1,Silk_Banarasi,Bright_Vibrant,20K_40K
ZF-0687,35-44,West_India,Tier_2,Homemaker,Deeply_Traditional,Price_Conscious,Loyal_But_Open,Fairly_Confident,Very_Conscious,Every_6_Months,Local_Retail,WhatsApp_Family,Detailed_Size_Guide,Personalised_Offer,1,1,0,1,1,0,1,1,Pure_Cotton,Pastels,70K_120K
ZF-0688,35-44,West_India,Tier_2,Self_Employed,Culturally_Rooted,Price_Conscious,Loyal_But_Open,Neutral,Not_Important,Festival_Only,Online_Marketplace,TV_Print,Real_Customer_Photos,Flat_Percent_Off,1,1,0,0,0,0,1,1,Chanderi,Jewel_Tones,20K_40K
ZF-0689,35-44,West_India,Tier_2,Self_Employed,Fusion_Lover,Balanced,Multi_Brand_Shopper,Neutral,Neutral,Monthly_Plus,Local_Retail,Word_of_Mouth,Customer_Reviews,Flat_Percent_Off,1,1,1,1,1,1,0,0,Chanderi,Bright_Vibrant,20K_40K
ZF-0690,35-44,West_India,Tier_2,Student,Fusion_Lover,Balanced,Multi_Brand_Shopper,Neutral,Neutral,Monthly_Plus,Online_Marketplace,WhatsApp_Family,COD_Available,Flat_Percent_Off,1,1,1,0,0,1,0,1,Georgette_Chiffon,Jewel_Tones,40K_70K
ZF-0691,25-34,Central_India,Metro,Salaried_Private,Fusion_Lover,Price_Conscious,No_Brand_Preference,Neutral,Neutral,Every_2_3_Months,Online_Marketplace,Instagram_Reels,Friend_Wore_It,Festival_Sale,1,1,1,0,1,1,0,0,Georgette_Chiffon,Neutrals,20K_40K
ZF-0692,35-44,East_India,Tier_2,Salaried_Govt,Trend_First,Price_Conscious,Loyal_But_Open,Neutral,Not_Important,Monthly_Plus,Online_Marketplace,WhatsApp_Family,Customer_Reviews,Free_Shipping,1,1,1,1,1,0,0,0,Pure_Cotton,Jewel_Tones,Below_20K
ZF-0693,25-34,South_India,Metro,Homemaker,Trend_First,Balanced,No_Brand_Preference,Neutral,Not_Important,Monthly_Plus,Local_Retail,WhatsApp_Family,First_Order_Discount,Buy2_Get1_Bundle,1,1,0,0,1,1,1,0,Rayon_Viscose,Pastels,
ZF-0694,45-54,Central_India,Tier_3,Homemaker,Trend_First,Quality_Over_Price,Multi_Brand_Shopper,Fairly_Confident,Neutral,Festival_Only,Local_Retail,Online_Marketplace,Friend_Wore_It,Festival_Sale,1,0,0,0,0,1,1,1,Georgette_Chiffon,Jewel_Tones,20K_40K
ZF-0695,18-24,East_India,Tier_2,Retired,Trend_First,Extremely_Price_Sensitive,Very_Loyal_One_Brand,Neutral,Somewhat_Conscious,Festival_Only,Online_Marketplace,Word_of_Mouth,Free_Return_Policy,Personalised_Offer,1,1,0,1,1,1,1,0,Silk_Banarasi,Jewel_Tones,20K_40K
ZF-0696,35-44,East_India,Metro,Self_Employed,Trend_First,Quality_Over_Price,Loyal_But_Open,Fairly_Confident,Not_Important,Every_6_Months,Online_Marketplace,WhatsApp_Family,Friend_Wore_It,Festival_Sale,1,1,1,0,0,1,0,0,Silk_Banarasi,Jewel_Tones,Above_120K
ZF-0697,25-34,North_India,Tier_2,Homemaker,Deeply_Traditional,Balanced,Loyal_But_Open,Not_Confident_At_All,Somewhat_Conscious,Monthly_Plus,Local_Retail,Word_of_Mouth,Friend_Wore_It,Loyalty_Cashback,0,1,0,1,0,0,1,1,Rayon_Viscose,Jewel_Tones,
ZF-0698,35-44,West_India,Tier_2,Salaried_Govt,Culturally_Rooted,Balanced,Multi_Brand_Shopper,Neutral,Neutral,Every_2_3_Months,Online_Marketplace,Word_of_Mouth,Influencer_Rec,Buy2_Get1_Bundle,1,1,1,1,1,1,0,1,Chanderi,Neutrals,40K_70K
ZF-0699,18-24,West_India,Metro,Retired,Trend_First,Quality_Over_Price,Loyal_But_Open,Very_Confident,Somewhat_Conscious,Monthly_Plus,Social_Commerce,Word_of_Mouth,Customer_Reviews,Festival_Sale,1,1,1,1,0,0,0,0,Georgette_Chiffon,Bright_Vibrant,Above_120K
ZF-0700,18-24,South_India,Tier_2,Homemaker,Fusion_Lover,Price_Conscious,No_Brand_Preference,Neutral,Somewhat_Conscious,Every_6_Months,Online_Marketplace,WhatsApp_Family,COD_Available,Flat_Percent_Off,0,0,1,0,1,0,1,1,Pure_Cotton,Pastels,40K_70K
ZF-0701,25-34,North_India,Tier_2,Salaried_Private,Fusion_Lover,Price_Conscious,Multi_Brand_Shopper,Very_Confident,Somewhat_Conscious,Monthly_Plus,Brand_Website,Instagram_Reels,Free_Return_Policy,Festival_Sale,1,1,1,1,0,0,1,1,Silk_Banarasi,Neutrals,40K_70K
ZF-0702,25-34,East_India,Tier_3,Salaried_Govt,Deeply_Traditional,Price_Conscious,Multi_Brand_Shopper,Neutral,Neutral,Every_6_Months,Social_Commerce,Instagram_Reels,Customer_Reviews,Flat_Percent_Off,0,1,0,0,1,0,1,1,Pure_Cotton,Neutrals,Below_20K
ZF-0703,35-44,Central_India,Tier_2,Salaried_Private,Culturally_Rooted,Price_Conscious,Loyal_But_Open,Not_Very_Confident,Somewhat_Conscious,Festival_Only,Brand_Website,Online_Marketplace,Customer_Reviews,Festival_Sale,1,0,1,0,1,1,1,0,Rayon_Viscose,Jewel_Tones,Below_20K
ZF-0704,25-34,North_India,Tier_2,Salaried_Private,Deeply_Traditional,Extremely_Price_Sensitive,Loyal_But_Open,Neutral,Somewhat_Conscious,Every_2_3_Months,Local_Retail,WhatsApp_Family,COD_Available,Buy2_Get1_Bundle,1,0,0,1,1,0,1,0,Pure_Cotton,Bright_Vibrant,40K_70K
ZF-0705,35-44,North_India,Metro,Salaried_Private,Occasion_Driven,Balanced,Loyal_But_Open,Very_Confident,Somewhat_Conscious,Every_6_Months,Online_Marketplace,Walk_In_Store,Customer_Reviews,Festival_Sale,0,1,1,0,1,1,0,0,Georgette_Chiffon,Jewel_Tones,Above_120K
ZF-0706,18-24,South_India,Tier_3,Student,Trend_First,Extremely_Price_Sensitive,No_Brand_Preference,Very_Confident,Somewhat_Conscious,Every_2_3_Months,Local_Retail,Word_of_Mouth,COD_Available,Flat_Percent_Off,1,1,0,1,1,0,0,0,Rayon_Viscose,Neutrals,Below_20K
ZF-0707,18-24,North_India,Tier_2,Retired,Occasion_Driven,Extremely_Price_Sensitive,Very_Loyal_One_Brand,Very_Confident,Very_Conscious,Monthly_Plus,Brand_Website,Word_of_Mouth,Free_Return_Policy,Free_Shipping,1,1,1,0,0,0,0,1,Rayon_Viscose,Neutrals,20K_40K
ZF-0708,55+,North_India,Tier_2,Self_Employed,Fusion_Lover,Price_Conscious,No_Brand_Preference,Neutral,Neutral,Rarely,Online_Marketplace,Online_Marketplace,Free_Return_Policy,Free_Shipping,1,1,1,0,1,1,1,0,Georgette_Chiffon,Bold_Prints,20K_40K
ZF-0709,25-34,East_India,Tier_2,Homemaker,Fusion_Lover,Quality_Over_Price,Very_Loyal_One_Brand,Very_Confident,Somewhat_Conscious,Festival_Only,Local_Retail,Word_of_Mouth,Friend_Wore_It,Festival_Sale,1,1,0,0,0,0,1,0,Pure_Cotton,Bright_Vibrant,40K_70K
ZF-0710,25-34,West_India,Metro,Salaried_Private,Fusion_Lover,Price_Conscious,No_Brand_Preference,Neutral,Neutral,Monthly_Plus,Online_Marketplace,YouTube,First_Order_Discount,Buy2_Get1_Bundle,1,1,1,1,0,0,1,1,Pure_Cotton,Neutrals,Below_20K
ZF-0711,35-44,South_India,Rural,Salaried_Private,Deeply_Traditional,Balanced,Multi_Brand_Shopper,Neutral,Not_Important,Every_6_Months,Social_Commerce,Word_of_Mouth,Customer_Reviews,Loyalty_Cashback,1,0,0,0,0,1,1,0,Silk_Banarasi,Jewel_Tones,Above_120K
ZF-0712,Under_18,South_India,Tier_2,Student,Trend_First,Price_Conscious,Multi_Brand_Shopper,Neutral,Somewhat_Conscious,Every_2_3_Months,Local_Retail,YouTube,COD_Available,Personalised_Offer,1,0,1,1,1,0,0,1,Pure_Cotton,Pastels,70K_120K
ZF-0713,35-44,North_India,Tier_3,Self_Employed,Culturally_Rooted,Quality_Over_Price,Multi_Brand_Shopper,Fairly_Confident,Somewhat_Conscious,Monthly_Plus,Local_Retail,TV_Print,Detailed_Size_Guide,Free_Shipping,1,1,0,1,1,1,1,1,Linen,Bright_Vibrant,40K_70K
ZF-0714,45-54,Central_India,Tier_2,Self_Employed,Fusion_Lover,Price_Conscious,Loyal_But_Open,Not_Confident_At_All,Not_Important,Every_2_3_Months,Local_Retail,Online_Marketplace,COD_Available,Free_Shipping,1,1,0,1,1,0,0,1,Pure_Cotton,Jewel_Tones,40K_70K
ZF-0715,25-34,South_India,Tier_2,Salaried_Private,Trend_First,Balanced,Multi_Brand_Shopper,Not_Confident_At_All,Somewhat_Conscious,Every_2_3_Months,Online_Marketplace,Instagram_Reels,Friend_Wore_It,Flat_Percent_Off,1,1,0,1,1,0,1,0,Pure_Cotton,Dark_Tones,40K_70K
ZF-0716,18-24,North_East_India,Tier_3,Salaried_Govt,Culturally_Rooted,Balanced,No_Brand_Preference,Very_Confident,Not_Important,Every_2_3_Months,Local_Retail,YouTube,COD_Available,Buy2_Get1_Bundle,0,1,0,0,1,0,1,0,Linen,Bright_Vibrant,70K_120K
ZF-0717,25-34,Central_India,Tier_2,Salaried_Private,Fusion_Lover,Balanced,Multi_Brand_Shopper,Very_Confident,Somewhat_Conscious,Every_2_3_Months,Online_Marketplace,Instagram_Reels,Friend_Wore_It,Buy2_Get1_Bundle,1,0,1,0,1,0,0,0,Linen,Neutrals,40K_70K
ZF-0718,25-34,South_India,Metro,Salaried_Govt,Fusion_Lover,Balanced,Loyal_But_Open,Fairly_Confident,Neutral,Festival_Only,Brand_Website,WhatsApp_Family,First_Order_Discount,Loyalty_Cashback,1,1,0,1,1,1,1,1,Chanderi,Bright_Vibrant,20K_40K
ZF-0719,25-34,South_India,Tier_2,Homemaker,Fusion_Lover,Price_Conscious,Multi_Brand_Shopper,Neutral,Very_Conscious,Monthly_Plus,Local_Retail,Word_of_Mouth,Friend_Wore_It,Buy2_Get1_Bundle,1,1,0,0,1,1,1,0,Pure_Cotton,Neutrals,Below_20K
ZF-0720,18-24,North_India,Metro,Salaried_Private,Trend_First,Price_Conscious,Loyal_But_Open,Not_Very_Confident,Somewhat_Conscious,Every_2_3_Months,Local_Retail,WhatsApp_Family,Friend_Wore_It,Loyalty_Cashback,1,1,0,1,0,1,0,0,Rayon_Viscose,Bold_Prints,40K_70K
ZF-0721,18-24,South_India,Tier_3,Student,Fusion_Lover,Extremely_Price_Sensitive,Loyal_But_Open,Very_Confident,Neutral,Every_6_Months,Online_Marketplace,Online_Marketplace,Influencer_Rec,Free_Shipping,1,1,1,1,0,0,0,0,Rayon_Viscose,Neutrals,Below_20K
ZF-0722,18-24,North_India,Metro,Student,Fusion_Lover,Extremely_Price_Sensitive,Loyal_But_Open,Very_Confident,Somewhat_Conscious,Monthly_Plus,Social_Commerce,Instagram_Reels,COD_Available,Flat_Percent_Off,1,1,1,0,1,1,0,0,Pure_Cotton,Neutrals,20K_40K
ZF-0723,18-24,North_India,Tier_2,Salaried_Private,Deeply_Traditional,Price_Irrelevant,No_Brand_Preference,Neutral,Very_Conscious,Festival_Only,Brand_Website,YouTube,Free_Return_Policy,Flat_Percent_Off,1,1,0,0,1,0,0,1,Pure_Cotton,Jewel_Tones,70K_120K
ZF-0724,35-44,West_India,Tier_2,Self_Employed,Culturally_Rooted,Price_Conscious,Multi_Brand_Shopper,Very_Confident,Somewhat_Conscious,Every_2_3_Months,Online_Marketplace,WhatsApp_Family,COD_Available,Festival_Sale,1,1,0,1,1,1,0,1,Rayon_Viscose,Jewel_Tones,70K_120K
ZF-0725,25-34,East_India,Tier_3,Homemaker,Deeply_Traditional,Balanced,Very_Loyal_One_Brand,Not_Very_Confident,Neutral,Monthly_Plus,Online_Marketplace,YouTube,Customer_Reviews,Loyalty_Cashback,1,1,0,0,1,1,1,0,Rayon_Viscose,Dark_Tones,20K_40K
ZF-0726,25-34,West_India,Tier_3,Student,Fusion_Lover,Balanced,Multi_Brand_Shopper,Fairly_Confident,Very_Conscious,Every_6_Months,Online_Marketplace,Instagram_Reels,Customer_Reviews,Festival_Sale,1,1,0,1,1,0,0,1,Georgette_Chiffon,Bold_Prints,Below_20K
ZF-0727,18-24,North_India,Metro,Salaried_Private,Comfort_First,Price_Irrelevant,Loyal_But_Open,Fairly_Confident,Very_Conscious,Every_2_3_Months,Weekly_Market,Walk_In_Store,Free_Return_Policy,Loyalty_Cashback,0,1,1,1,1,1,1,1,Rayon_Viscose,Bright_Vibrant,Below_20K
ZF-0728,45-54,West_India,Tier_3,Homemaker,Occasion_Driven,Price_Conscious,Loyal_But_Open,Very_Confident,Not_Important,Every_2_3_Months,Online_Marketplace,YouTube,Free_Return_Policy,Flat_Percent_Off,0,0,0,1,1,1,0,1,Chanderi,Bright_Vibrant,20K_40K
ZF-0729,45-54,West_India,Metro,Salaried_Private,Trend_First,Quality_Over_Price,Loyal_But_Open,Very_Confident,Very_Conscious,Every_6_Months,Brand_Website,Online_Marketplace,Influencer_Rec,Festival_Sale,0,1,0,1,1,0,1,1,Pure_Cotton,Jewel_Tones,Above_120K
ZF-0730,18-24,West_India,Metro,Retired,Culturally_Rooted,Balanced,Multi_Brand_Shopper,Very_Confident,Neutral,Every_2_3_Months,Brand_Website,Online_Marketplace,Free_Return_Policy,Loyalty_Cashback,0,1,1,1,1,0,1,1,Pure_Cotton,Pastels,
ZF-0731,35-44,West_India,Metro,Salaried_Private,Fusion_Lover,Quality_Over_Price,Multi_Brand_Shopper,Fairly_Confident,Very_Conscious,Festival_Only,Online_Marketplace,Online_Marketplace,Customer_Reviews,Personalised_Offer,1,1,0,1,1,1,1,1,Pure_Cotton,Pastels,70K_120K
ZF-0732,25-34,South_India,Tier_3,Homemaker,Deeply_Traditional,Quality_Over_Price,Loyal_But_Open,Very_Confident,Very_Conscious,Monthly_Plus,Local_Retail,TV_Print,Friend_Wore_It,Personalised_Offer,1,0,0,0,0,1,1,1,Silk_Banarasi,Jewel_Tones,70K_120K
ZF-0733,18-24,North_India,Metro,Salaried_Private,Trend_First,Extremely_Price_Sensitive,Loyal_But_Open,Very_Confident,Not_Important,Every_6_Months,Online_Marketplace,YouTube,Customer_Reviews,Loyalty_Cashback,1,0,1,1,1,0,1,0,Georgette_Chiffon,Bright_Vibrant,70K_120K
ZF-0734,35-44,North_East_India,Tier_3,Salaried_Govt,Comfort_First,Quality_Over_Price,Multi_Brand_Shopper,Fairly_Confident,Somewhat_Conscious,Festival_Only,Online_Marketplace,Word_of_Mouth,Influencer_Rec,Buy2_Get1_Bundle,0,1,1,1,0,1,1,0,Georgette_Chiffon,Bright_Vibrant,
ZF-0735,18-24,North_India,Tier_3,Salaried_Private,Comfort_First,Price_Conscious,Loyal_But_Open,Neutral,Neutral,Festival_Only,Online_Marketplace,Online_Marketplace,Friend_Wore_It,Festival_Sale,1,1,1,0,1,1,1,1,Chanderi,Dark_Tones,40K_70K
ZF-0736,35-44,West_India,Metro,Homemaker,Trend_First,Price_Irrelevant,Very_Loyal_One_Brand,Very_Confident,Somewhat_Conscious,Monthly_Plus,Brand_Website,Walk_In_Store,Customer_Reviews,Festival_Sale,1,0,0,1,0,1,1,0,Rayon_Viscose,Neutrals,70K_120K
ZF-0737,18-24,West_India,Tier_2,Retired,Fusion_Lover,Price_Irrelevant,No_Brand_Preference,Not_Confident_At_All,Somewhat_Conscious,Festival_Only,Online_Marketplace,Online_Marketplace,Influencer_Rec,Flat_Percent_Off,1,0,0,0,0,1,0,0,Chanderi,Neutrals,20K_40K
ZF-0738,55+,West_India,Rural,Self_Employed,Culturally_Rooted,Quality_Over_Price,No_Brand_Preference,Not_Very_Confident,Somewhat_Conscious,Festival_Only,Local_Retail,Online_Marketplace,Detailed_Size_Guide,Free_Shipping,1,1,0,1,1,0,1,1,Silk_Banarasi,Bright_Vibrant,40K_70K
ZF-0739,18-24,South_India,Tier_2,Student,Trend_First,Balanced,Multi_Brand_Shopper,Neutral,Not_Important,Every_2_3_Months,Online_Marketplace,Instagram_Reels,COD_Available,Festival_Sale,1,0,1,0,1,0,1,0,Silk_Banarasi,Pastels,40K_70K
ZF-0740,25-34,West_India,Metro,Student,Culturally_Rooted,Quality_Over_Price,Multi_Brand_Shopper,Very_Confident,Somewhat_Conscious,Monthly_Plus,Brand_Website,Word_of_Mouth,Influencer_Rec,Buy2_Get1_Bundle,0,1,0,1,1,1,1,1,Rayon_Viscose,Neutrals,
ZF-0741,35-44,South_India,Tier_3,Homemaker,Culturally_Rooted,Price_Conscious,Loyal_But_Open,Neutral,Neutral,Festival_Only,Local_Retail,Online_Marketplace,Real_Customer_Photos,Free_Shipping,1,1,0,0,1,0,1,1,Georgette_Chiffon,Pastels,Above_120K
ZF-0742,35-44,East_India,Tier_2,Student,Occasion_Driven,Price_Conscious,No_Brand_Preference,Not_Very_Confident,Somewhat_Conscious,Festival_Only,Online_Marketplace,Word_of_Mouth,Customer_Reviews,Festival_Sale,1,0,1,1,1,1,1,1,Silk_Banarasi,Dark_Tones,70K_120K
ZF-0743,25-34,North_East_India,Metro,Salaried_Govt,Fusion_Lover,Balanced,No_Brand_Preference,Very_Confident,Not_Important,Every_2_3_Months,Brand_Website,Instagram_Reels,Influencer_Rec,Festival_Sale,0,1,1,1,1,1,0,1,Silk_Banarasi,Jewel_Tones,Above_120K
ZF-0744,45-54,West_India,Tier_2,Self_Employed,Deeply_Traditional,Price_Conscious,Very_Loyal_One_Brand,Very_Confident,Somewhat_Conscious,Monthly_Plus,Brand_Website,WhatsApp_Family,Customer_Reviews,Buy2_Get1_Bundle,1,1,1,1,0,1,0,0,Silk_Banarasi,Dark_Tones,40K_70K
ZF-0745,45-54,West_India,Tier_3,Student,Deeply_Traditional,Extremely_Price_Sensitive,Multi_Brand_Shopper,Fairly_Confident,Somewhat_Conscious,Every_2_3_Months,Social_Commerce,Online_Marketplace,Free_Return_Policy,Flat_Percent_Off,0,0,1,1,0,0,1,1,Georgette_Chiffon,Dark_Tones,20K_40K
ZF-0746,35-44,West_India,Tier_3,Salaried_Govt,Culturally_Rooted,Extremely_Price_Sensitive,Very_Loyal_One_Brand,Neutral,Neutral,Festival_Only,Local_Retail,Instagram_Reels,Free_Return_Policy,Free_Shipping,1,1,0,0,0,0,1,0,Silk_Banarasi,Bright_Vibrant,Below_20K
ZF-0747,25-34,South_India,Tier_2,Self_Employed,Culturally_Rooted,Quality_Over_Price,Loyal_But_Open,Very_Confident,Neutral,Every_2_3_Months,Mall_Store,Instagram_Reels,COD_Available,Flat_Percent_Off,1,1,0,1,1,1,0,1,Georgette_Chiffon,Bright_Vibrant,20K_40K
ZF-0748,18-24,West_India,Metro,Salaried_Private,Fusion_Lover,Balanced,Multi_Brand_Shopper,Neutral,Neutral,Every_6_Months,Brand_Website,Instagram_Reels,COD_Available,Buy2_Get1_Bundle,1,1,1,1,1,0,0,1,Chanderi,Pastels,Below_20K
ZF-0749,18-24,North_India,Tier_2,Salaried_Private,Culturally_Rooted,Price_Irrelevant,No_Brand_Preference,Fairly_Confident,Very_Conscious,Monthly_Plus,Social_Commerce,Word_of_Mouth,Customer_Reviews,Buy2_Get1_Bundle,0,1,0,1,1,0,0,1,Rayon_Viscose,Pastels,
ZF-0750,35-44,North_East_India,Metro,Self_Employed,Fusion_Lover,Quality_Over_Price,Very_Loyal_One_Brand,Fairly_Confident,Neutral,Every_2_3_Months,Social_Commerce,Word_of_Mouth,Free_Return_Policy,Flat_Percent_Off,1,0,1,1,1,1,1,1,Silk_Banarasi,Bright_Vibrant,70K_120K
ZF-0751,18-24,South_India,Tier_2,Salaried_Private,Trend_First,Balanced,Loyal_But_Open,Very_Confident,Not_Important,Every_6_Months,Online_Marketplace,TV_Print,Influencer_Rec,Personalised_Offer,1,1,1,1,1,0,1,0,Pure_Cotton,Jewel_Tones,20K_40K
ZF-0752,35-44,North_India,Tier_2,Student,Deeply_Traditional,Balanced,Multi_Brand_Shopper,Not_Very_Confident,Somewhat_Conscious,Festival_Only,Online_Marketplace,Word_of_Mouth,Real_Customer_Photos,Buy2_Get1_Bundle,1,1,1,0,0,1,1,1,Pure_Cotton,Jewel_Tones,40K_70K
ZF-0753,25-34,North_India,Metro,Salaried_Govt,Comfort_First,Balanced,Multi_Brand_Shopper,Neutral,Neutral,Every_6_Months,Online_Marketplace,Word_of_Mouth,COD_Available,Free_Shipping,1,0,0,1,1,0,0,0,Silk_Banarasi,Pastels,
ZF-0754,35-44,North_East_India,Tier_2,Salaried_Govt,Culturally_Rooted,Price_Conscious,Multi_Brand_Shopper,Neutral,Neutral,Festival_Only,Online_Marketplace,Word_of_Mouth,Influencer_Rec,Festival_Sale,1,1,0,0,1,1,1,0,Pure_Cotton,Jewel_Tones,20K_40K
ZF-0755,25-34,North_India,Tier_3,Homemaker,Comfort_First,Balanced,Loyal_But_Open,Fairly_Confident,Neutral,Every_2_3_Months,Online_Marketplace,WhatsApp_Family,COD_Available,Festival_Sale,1,1,1,0,1,1,1,0,Pure_Cotton,Neutrals,20K_40K
ZF-0756,35-44,Central_India,Tier_2,Self_Employed,Culturally_Rooted,Price_Irrelevant,Multi_Brand_Shopper,Very_Confident,Neutral,Monthly_Plus,Brand_Website,WhatsApp_Family,Influencer_Rec,Festival_Sale,1,1,0,1,1,1,1,1,Georgette_Chiffon,Bright_Vibrant,70K_120K
ZF-0757,35-44,West_India,Tier_2,Salaried_Private,Culturally_Rooted,Price_Conscious,Multi_Brand_Shopper,Neutral,Somewhat_Conscious,Every_2_3_Months,Local_Retail,Instagram_Reels,Customer_Reviews,Buy2_Get1_Bundle,1,1,0,1,0,1,1,1,Pure_Cotton,Jewel_Tones,Below_20K
ZF-0758,45-54,West_India,Metro,Homemaker,Fusion_Lover,Balanced,Loyal_But_Open,Very_Confident,Very_Conscious,Every_6_Months,Brand_Website,WhatsApp_Family,Customer_Reviews,Buy2_Get1_Bundle,1,0,0,1,1,1,1,0,Rayon_Viscose,Bright_Vibrant,70K_120K
ZF-0759,55+,West_India,Tier_2,Homemaker,Fusion_Lover,Price_Conscious,Loyal_But_Open,Fairly_Confident,Somewhat_Conscious,Rarely,Online_Marketplace,WhatsApp_Family,Friend_Wore_It,Flat_Percent_Off,1,1,0,0,0,1,1,0,Silk_Banarasi,Neutrals,Below_20K
ZF-0760,25-34,West_India,Tier_2,Student,Culturally_Rooted,Price_Conscious,Loyal_But_Open,Very_Confident,Somewhat_Conscious,Monthly_Plus,Social_Commerce,Instagram_Reels,Influencer_Rec,Flat_Percent_Off,1,1,1,1,0,0,0,1,Pure_Cotton,Dark_Tones,Below_20K
ZF-0761,25-34,North_India,Metro,Homemaker,Fusion_Lover,Balanced,Loyal_But_Open,Very_Confident,Neutral,Festival_Only,Social_Commerce,TV_Print,COD_Available,Buy2_Get1_Bundle,1,0,0,0,1,1,0,0,Pure_Cotton,Neutrals,20K_40K
ZF-0762,25-34,South_India,Tier_2,Student,Fusion_Lover,Price_Conscious,Multi_Brand_Shopper,Not_Very_Confident,Neutral,Every_6_Months,Online_Marketplace,WhatsApp_Family,Real_Customer_Photos,Flat_Percent_Off,1,1,0,0,1,0,1,0,Pure_Cotton,Jewel_Tones,
ZF-0763,18-24,South_India,Metro,Salaried_Private,Trend_First,Balanced,No_Brand_Preference,Fairly_Confident,Somewhat_Conscious,Monthly_Plus,Social_Commerce,Online_Marketplace,COD_Available,Flat_Percent_Off,0,0,1,1,0,0,0,0,Pure_Cotton,Pastels,70K_120K
ZF-0764,45-54,North_India,Tier_3,Salaried_Govt,Culturally_Rooted,Balanced,Multi_Brand_Shopper,Not_Very_Confident,Very_Conscious,Every_6_Months,Mall_Store,Word_of_Mouth,COD_Available,Free_Shipping,1,1,1,0,1,1,0,1,Chanderi,Neutrals,
ZF-0765,45-54,North_India,Tier_2,Salaried_Private,Trend_First,Balanced,Loyal_But_Open,Fairly_Confident,Neutral,Festival_Only,Mall_Store,TV_Print,Customer_Reviews,Free_Shipping,1,1,1,0,1,1,0,0,Rayon_Viscose,Dark_Tones,20K_40K
ZF-0766,55+,North_India,Tier_3,Homemaker,Deeply_Traditional,Price_Conscious,No_Brand_Preference,Fairly_Confident,Neutral,Festival_Only,Social_Commerce,Online_Marketplace,Friend_Wore_It,Festival_Sale,1,1,0,0,0,0,1,1,Pure_Cotton,Pastels,20K_40K
